"Target Group";Subcamp;"Original Order Number";Country;"Troop Name";"Kid ID Code"
SC1_G67;1;IST-19283;"Czech Republic";Stopaři;3Q5moGfC-5
SC1_G67;1;IST-19283;"Czech Republic";Stopaři;rFLlVkgZ-6
SC1_G67;1;IST-23477;Germany;"DPSG Stamm Alzenau";UUaPe5iw-14
SC1_G68;1;;Poland;;sgk0Sr9i-55
SC1_G68;1;IST-12701;Poland;"13 WDH - patrol harcerski";bROHEtAs-10
SC1_G68;1;IST-10618;"The Netherlands";"Scouting Hubovra";JAYNkKSH-4
SC1_G68;1;IST-10618;"The Netherlands";"Scouting Hubovra";SJHGQ6UU-3
SC1_G68;1;IST-83825;Poland;"FDDH 2";xk13YjtJ-15
SC1_G68;1;IST-83825;Poland;"FDDH 2";49JHXmV8-14
SC1_G68;1;IST-19768;"United States";"Troop 681 Basel";FTCVqnlX-5
SC1_G68;1;IST-12701;Poland;"13 WDH - patrol harcerski";qZYDJK9m-11
SC1_G68;1;IST-19768;"United States";"Troop 681 Basel";SJnfUDO3-4
SC1_G68;1;;Poland;;6cYRz9tw-54
SC1_G69;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";RU3j9qLF-3
SC1_G69;1;IST-27230;"The Netherlands";"De Peelspeurders";4AXPYuiE-10
SC1_G69;1;IST-11133;GB;"DPSG Kempen";ef4xK1TJ-139
SC1_G69;1;IST-27230;"The Netherlands";"De Peelspeurders";uRaOScFx-9
SC1_G69;1;IST-31582;Germany;"Stamm von Berg";i9BX4xIY-19
SC1_G69;1;IST-31582;Germany;"Stamm von Berg";lnwqeMbp-20
SC1_G69;1;IST-11133;GB;"DPSG Kempen";50cnV3ZC-138
SC1_G69;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";gkqFhUtf-15
SC1_G69;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";Tal9EwoQ-16
SC1_G69;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";FZdj9hB9-4
SC1_G70;1;IST-11133;Germany;"DPSG Kempen";Ga7ruVUE-86
SC1_G70;1;IST-17411;Germany;"Pfadfinder Erkelenz";1i2CQ4pr-21
SC1_G70;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";Nl5OXxnP-30
SC1_G70;1;IST-17058;Germany;"St. Bernhard";7YbIajm9-15
SC1_G70;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";BOz10dd5-31
SC1_G70;1;IST-17411;Germany;"Pfadfinder Erkelenz";YVfYdhc6-20
SC1_G70;1;IST-17058;Germany;"St. Bernhard";x05UPByB-14
SC1_G70;1;IST-16807;"United States";"Troop 100";G33YrRP4-7
SC1_G70;1;IST-16807;"United States";"Troop 100";m5WU4xZ4-6
SC1_G70;1;IST-11133;Germany;"DPSG Kempen";dkAV6PSW-87
SC1_G71;1;IST-18979;Belgium;"Central Brussels Scouts";pl6K5qhp-15
SC1_G71;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";AsLbSWCZ-8
SC1_G71;1;IST-84861;"Czech Republic";Třebechovice;FsKKbBNx-10
SC1_G71;1;IST-19596;"United States";"Troop 240";P3JPbjPH-10
SC1_G71;1;IST-19596;"United States";"Troop 240";Mu12UFVL-11
SC1_G71;1;IST-18979;Belgium;"Central Brussels Scouts";rtMufoyX-14
SC1_G71;1;IST-17804;"United States";"Scout Troop 154 (Boys)";9yadk6ic-9
SC1_G71;1;IST-84861;"Czech Republic";Třebechovice;x2i9rwnc-9
SC1_G71;1;IST-17804;"United States";"Scout Troop 154 (Boys)";LopnHrl7-10
SC1_G71;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";SYV4OOIS-7
SC1_G72;1;;Poland;;ejbSanjD-56
SC1_G72;1;IST-19283;"Czech Republic";Stopaři;y56YUizx-8
SC1_G72;1;IST-18688;"Czech Republic";Core;BmDXxJpv-16
SC1_G72;1;IST-19283;"Czech Republic";Stopaři;BDToxQ9A-7
SC1_G72;1;IST-17075;Poland;"Strumień 58";79bdxXZ7-1
SC1_G72;1;IST-18688;"Czech Republic";Core;urLto6To-15
SC1_G72;1;IST-17075;Poland;"Strumień 58";JS8k4DOa-2
SC1_G72;1;IST-13515;France;"Scout du Florival";YKB7R0N9-15
SC1_G72;1;;Poland;;uGPKIPtc-57
SC1_G72;1;IST-13515;France;"Scout du Florival";XgdncGOC-14
SC1_G73;1;IST-12701;Poland;"13 WDH - patrol harcerski";WfjNA2XD-12
SC1_G73;1;IST-10618;"The Netherlands";"Scouting Hubovra";ryfWpQfB-6
SC1_G73;1;IST-12701;Poland;"13 WDH - patrol harcerski";yKSr3utR-13
SC1_G73;1;IST-16632;Poland;HSDeserterzy;5e2VSlxq-2
SC1_G73;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";JIa8RbuJ-16
SC1_G73;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";tjJRey23-15
SC1_G73;1;IST-16632;Poland;HSDeserterzy;2lUruOtS-1
SC1_G73;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";aRcOj0tx-17
SC1_G73;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";ah8SEmG1-18
SC1_G73;1;IST-10618;"The Netherlands";"Scouting Hubovra";Wo6aDEVF-5
SC1_G74;1;IST-21261;Germany;"DPSG Moers St. Josef";qMfRXzST-1
SC1_G74;1;IST-21261;Germany;"DPSG Moers St. Josef";P4nFSb0W-3
SC1_G74;1;IST-11133;Germany;"DPSG Kempen";UlS2kUxe-89
SC1_G74;1;IST-11133;Germany;"DPSG Kempen";SIYUhosX-88
SC1_G74;1;IST-12664;Poland;Silva;0NlPM3Th-1
SC1_G74;1;IST-12664;Poland;Silva;Hw06rTyw-2
SC1_G74;1;IST-12664;Poland;Silva;05pUZcAu-3
SC1_G74;1;IST-16688;"Czech Republic";"Sopka Nová Paka";sMNlxwI4-20
SC1_G74;1;IST-16688;"Czech Republic";"Sopka Nová Paka";CfMoiXCG-19
SC1_G74;1;IST-21261;Germany;"DPSG Moers St. Josef";bfLZDWDn-2
SC1_G75;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";tBbKXX24-16
SC1_G75;1;IST-31582;Germany;"Stamm von Berg";WToSTDKO-22
SC1_G75;1;IST-31582;Germany;"Stamm von Berg";NyQApmmV-21
SC1_G75;1;IST-84861;"Czech Republic";Třebechovice;OER1HImS-12
SC1_G75;1;IST-27230;"The Netherlands";"De Peelspeurders";KFFGmxE4-11
SC1_G75;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";gxR5wMSR-15
SC1_G75;1;IST-84861;"Czech Republic";Třebechovice;PQoXMsGS-11
SC1_G75;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";GkqpkrQ0-6
SC1_G75;1;IST-27230;"The Netherlands";"De Peelspeurders";8akJCxYA-12
SC1_G75;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";5ubr8iHE-5
SC1_G76;1;IST-11133;Germany;"DPSG Kempen";4x1g5lbz-1
SC1_G76;1;IST-23477;Germany;"DPSG Stamm Alzenau";EgYV0ABq-17
SC1_G76;1;IST-16807;"United States";"Troop 100";txsUOiZB-9
SC1_G76;1;IST-17411;Germany;"Pfadfinder Erkelenz";CoAf6b1L-22
SC1_G76;1;IST-11133;Germany;"DPSG Kempen";j4Xfra5l-3
SC1_G76;1;IST-17411;Germany;"Pfadfinder Erkelenz";ymSCcR6u-23
SC1_G76;1;IST-23477;Germany;"DPSG Stamm Alzenau";s3bLw7Sj-16
SC1_G76;1;IST-11133;Germany;"DPSG Kempen";TbHlT6o0-2
SC1_G76;1;IST-16807;"United States";"Troop 100";8QTX9dJp-8
SC1_G77;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";w58Uqfzd-10
SC1_G77;1;IST-19768;"United States";"Troop 681 Basel";sHMNPX1B-6
SC1_G77;1;IST-17804;"United States";"Scout Troop 154 (Boys)";AxQQPiF7-12
SC1_G77;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";wMh6DpUR-9
SC1_G77;1;IST-17804;"United States";"Scout Troop 154 (Boys)";EXSKYzce-11
SC1_G77;1;IST-19768;"United States";"Troop 681 Basel";ntq2qFfG-7
SC1_G77;1;IST-19596;"United States";"Troop 240";OZyVhnUK-12
SC1_G77;1;IST-19596;"United States";"Troop 240";rrSnd2Xs-13
SC1_G77;1;IST-18955;Poland;"Skalne Nietoperze";9k3gjcVD-1
SC1_G77;1;IST-18955;Poland;"Skalne Nietoperze";Q44TTg9U-2
SC1_G77;1;IST-18955;Poland;"Skalne Nietoperze";ullVL3bf-3
SC1_G78;1;IST-17075;Poland;"Strumień 58";00n280Ro-4
SC1_G78;1;IST-18688;"Czech Republic";Core;Rrv2eNps-18
SC1_G78;1;IST-18688;"Czech Republic";Core;QJalbFJ5-17
SC1_G78;1;IST-11133;GB;"DPSG Kempen";p9u7XFk6-141
SC1_G78;1;IST-11133;GB;"DPSG Kempen";G2T55105-140
SC1_G78;1;IST-19283;"Czech Republic";Stopaři;kVjhatCv-10
SC1_G78;1;IST-19283;"Czech Republic";Stopaři;2yXDU3nW-9
SC1_G78;1;IST-17075;Poland;"Strumień 58";egsXgV59-3
SC1_G78;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";cQtgHKly-19
SC1_G78;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";AK3oGNBZ-20
SC1_G79;1;IST-16632;Poland;HSDeserterzy;Yc2vGZvZ-4
SC1_G79;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";M5IMyrvG-32
SC1_G79;1;IST-12701;Poland;"13 WDH - patrol harcerski";V6YosUKT-14
SC1_G79;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";eIoTw6YM-33
SC1_G79;1;IST-10618;"The Netherlands";"Scouting Hubovra";wGlBhqSA-8
SC1_G79;1;IST-11133;Germany;"DPSG Kempen";bGRZO2tQ-91
SC1_G79;1;IST-10618;"The Netherlands";"Scouting Hubovra";SNDolPu2-7
SC1_G79;1;IST-12701;Poland;"13 WDH - patrol harcerski";g43iUDCd-15
SC1_G79;1;IST-11133;Germany;"DPSG Kempen";28VDfl7L-90
SC1_G79;1;IST-16632;Poland;HSDeserterzy;3pwoKxLT-3
SC1_G80;1;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";G5gpFo8C-1
SC1_G80;1;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";aVwc4Vlp-2
SC1_G80;1;IST-27230;"The Netherlands";"De Peelspeurders";h7PULoop-14
SC1_G80;1;IST-84861;"Czech Republic";Třebechovice;ABePcGkn-14
SC1_G80;1;IST-84861;"Czech Republic";Třebechovice;RkgsTYPN-13
SC1_G80;1;IST-27230;"The Netherlands";"De Peelspeurders";zp8MUaK6-13
SC1_G80;1;IST-95976;Belgium;"Brussels Explorers";56jkrk64-2
SC1_G80;1;IST-95976;Belgium;"Brussels Explorers";HQIqEQxP-1
SC1_G80;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";lCNYWj1F-7
SC1_G80;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";2vYml3J7-8
SC1_G81;1;IST-16807;"United States";"Troop 100";tFtxwJrb-10
SC1_G81;1;IST-18955;Poland;"Skalne Nietoperze";39E24gsb-4
SC1_G81;1;IST-13515;France;"Scout du Florival";psYvxT60-17
SC1_G81;1;IST-17411;Germany;"Pfadfinder Erkelenz";hFmLAZTe-24
SC1_G81;1;IST-13515;France;"Scout du Florival";7VdzXzj6-16
SC1_G81;1;IST-16807;"United States";"Troop 100";cPLzXD18-11
SC1_G81;1;IST-17411;Germany;"Pfadfinder Erkelenz";m1ZmjCpb-25
SC1_G81;1;IST-11133;Germany;"DPSG Kempen";PgzhJApi-5
SC1_G81;1;IST-18955;Poland;"Skalne Nietoperze";6n6jPzwk-5
SC1_G81;1;IST-11133;Germany;"DPSG Kempen";kLE1kRsE-4
SC1_G82;1;IST-87889;"United States";"Girl Scouts of the USA";G229LONw-2
SC1_G82;1;IST-87889;"United States";"Girl Scouts of the USA";IqTB8Sm9-1
SC1_G82;1;IST-47786;"United States";"Troop 21";feSqfOux-2
SC1_G82;1;IST-47786;"United States";"Troop 21";4aoRaz35-1
SC1_G82;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";UT3nRHNJ-12
SC1_G82;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";hPHYt2yQ-11
SC1_G82;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";9iyqPnQW-17
SC1_G82;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";r0tfDKjz-18
SC1_G82;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";8liaRunL-22
SC1_G82;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";jDNatvTU-21
SC1_G83;1;IST-11133;Germany;"DPSG Kempen";2gixgcxP-92
SC1_G83;1;IST-19283;"Czech Republic";Stopaři;mfjB91JA-11
SC1_G83;1;IST-19283;"Czech Republic";Stopaři;l5xs8Qk4-12
SC1_G83;1;IST-18688;"Czech Republic";Core;qwZf8GHz-20
SC1_G83;1;IST-17075;Poland;"Strumień 58";QGBi5FC7-5
SC1_G83;1;IST-12664;Poland;Silva;oZxRT5g5-4
SC1_G83;1;IST-17075;Poland;"Strumień 58";KVR8hznS-6
SC1_G83;1;IST-12664;Poland;Silva;qQNdgY5W-5
SC1_G83;1;IST-18688;"Czech Republic";Core;CoasQFzh-19
SC1_G83;1;IST-11133;Germany;"DPSG Kempen";vC8eyVwi-93
SC1_G84;1;IST-10906;Poland;"Czarne Siódemki";M6ou2xcA-1
SC1_G84;1;IST-84861;"Czech Republic";Třebechovice;cTMvxbyu-16
SC1_G84;1;IST-16632;Poland;HSDeserterzy;hC2HSYNp-6
SC1_G84;1;IST-10906;Poland;"Czarne Siódemki";fAYTE2pG-2
SC1_G84;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";MlzQRXFe-18
SC1_G84;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";WxS0v12A-17
SC1_G84;1;IST-10618;"The Netherlands";"Scouting Hubovra";9qL8hp1t-9
SC1_G84;1;IST-84861;"Czech Republic";Třebechovice;RyLST70R-15
SC1_G84;1;IST-10618;"The Netherlands";"Scouting Hubovra";mRmEQ1ae-10
SC1_G84;1;IST-16632;Poland;HSDeserterzy;p3S0tyyN-5
SC1_G85;1;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";YaFLSdsd-3
SC1_G85;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";e2a4Rlca-9
SC1_G85;1;IST-41645;Germany;"St Nikolaus Gangelt";hxBbhSlJ-1
SC1_G85;1;IST-18955;Poland;"Skalne Nietoperze";DZJCYhpA-6
SC1_G85;1;IST-18955;Poland;"Skalne Nietoperze";QQceIpi9-7
SC1_G85;1;IST-27230;"The Netherlands";"De Peelspeurders";ruwGTrdx-16
SC1_G85;1;IST-27230;"The Netherlands";"De Peelspeurders";spNAvRUy-15
SC1_G85;1;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";QwHjDKrJ-4
SC1_G85;1;IST-41645;Germany;"St Nikolaus Gangelt";Bi9RyDnC-2
SC1_G85;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";Fid80AqV-10
SC1_G86;1;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";9uKVajVb-2
SC1_G86;1;IST-19768;"United States";"Troop 681 Basel";Ryyp5peS-9
SC1_G86;1;IST-51638;"United States";"Scouting America Troop 325G";n6gGI5Yb-5
SC1_G86;1;;Poland;;7pVMmgUW-18
SC1_G86;1;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";fAnHDFe2-3
SC1_G86;1;IST-19768;"United States";"Troop 681 Basel";xj710Hew-8
SC1_G86;1;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";8oWhrc9y-1
SC1_G86;1;IST-51638;"United States";"Scouting America Troop 325G";LXEx7Dcv-6
SC1_G86;1;;Poland;;dbf4VdNw-19
SC1_G87;1;IST-11133;GB;"DPSG Kempen";foSaoKzr-143
SC1_G87;1;IST-16807;"United States";"Troop 100";zvi9p3ym-12
SC1_G87;1;IST-16807;"United States";"Troop 100";ITVQgHhc-13
SC1_G87;1;IST-47786;"United States";"Troop 21";1OPGtP1H-4
SC1_G87;1;IST-47786;"United States";"Troop 21";0KkzIVF9-3
SC1_G87;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";mSwluTNe-24
SC1_G87;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";p3dXhQog-23
SC1_G87;1;IST-11133;GB;"DPSG Kempen";riOitpU3-142
SC1_G87;1;IST-87889;"United States";"Girl Scouts of the USA";jeKt7vcm-3
SC1_G87;1;IST-87889;"United States";"Girl Scouts of the USA";04eIo2Zi-4
SC1_G88;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";SDcKFG1A-35
SC1_G88;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";n1ppLj8C-14
SC1_G88;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";sMWlSIVY-13
SC1_G88;1;IST-84861;"Czech Republic";Třebechovice;vcPkrPhp-17
SC1_G88;1;IST-12285;"Czech Republic";Goliath;yeKqpaUH-2
SC1_G88;1;IST-11133;Germany;"DPSG Kempen";lvMahUBq-6
SC1_G88;1;IST-11133;Germany;"DPSG Kempen";5o5ISoRc-7
SC1_G88;1;IST-84861;"Czech Republic";Třebechovice;lAByKmTg-18
SC1_G88;1;IST-12285;"Czech Republic";Goliath;TcoOVqiM-1
SC1_G88;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";8VvT0LYy-34
SC1_G89;1;IST-95976;Belgium;"Brussels Explorers";Bf95bvJJ-3
SC1_G89;1;IST-95976;Belgium;"Brussels Explorers";rc7YbpJ9-4
SC1_G89;1;IST-19283;"Czech Republic";Stopaři;T99pWTv8-13
SC1_G89;1;IST-10906;Poland;"Czarne Siódemki";y14o7yIe-4
SC1_G89;1;IST-19283;"Czech Republic";Stopaři;rBouIO7y-14
SC1_G89;1;IST-17075;Poland;"Strumień 58";w7BSkb9d-7
SC1_G89;1;IST-17075;Poland;"Strumień 58";mlQAME1C-8
SC1_G89;1;IST-11133;Germany;"DPSG Kempen";pgCfA5yy-95
SC1_G89;1;IST-11133;Germany;"DPSG Kempen";rfEzUjYQ-94
SC1_G89;1;IST-10906;Poland;"Czarne Siódemki";bVOfWD6g-3
SC1_G90;1;IST-10618;"The Netherlands";"Scouting Hubovra";RW8pB8xz-12
SC1_G90;1;IST-10618;"The Netherlands";"Scouting Hubovra";1t1EsGsQ-11
SC1_G90;1;IST-13515;France;"Scout du Florival";qUfGexGy-19
SC1_G90;1;IST-13515;France;"Scout du Florival";SeHvDcAN-18
SC1_G90;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";OP0Fb2IO-12
SC1_G90;1;IST-85959;"The Netherlands";"St.Scouting Saffatin Maurik";zWXDmxwc-11
SC1_G90;1;IST-16632;Poland;HSDeserterzy;DR2qv3z3-7
SC1_G90;1;IST-16632;Poland;HSDeserterzy;lrJhj7uY-8
SC1_G90;1;IST-18955;Poland;"Skalne Nietoperze";fpiPY4Hw-8
SC1_G90;1;IST-18955;Poland;"Skalne Nietoperze";aFRNq5bk-9
SC1_G91;1;IST-27230;"The Netherlands";"De Peelspeurders";moc8u41H-18
SC1_G91;1;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";HHQ0SBSL-4
SC1_G91;1;IST-10640;Germany;"DPSG Obertürkheim Stamm St.  Franziskus";kugRgd9M-5
SC1_G91;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";RCRM9vE2-26
SC1_G91;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";AWzTpq9k-25
SC1_G91;1;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";1iKNgReN-6
SC1_G91;1;IST-27230;"The Netherlands";"De Peelspeurders";9E1VRHOL-17
SC1_G91;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";QWBOfJgn-20
SC1_G91;1;IST-69112;"Czech Republic";"Dráčata Štěnovice";usCjpXRR-19
SC1_G91;1;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";8ND1eOIz-5
SC1_G92;1;IST-47786;"United States";"Troop 21";g0v0zDvk-6
SC1_G92;1;IST-11133;Germany;"DPSG Kempen";XVnrEu4b-8
SC1_G92;1;IST-16807;"United States";"Troop 100";FlT2VNg1-15
SC1_G92;1;IST-12664;Poland;Silva;aah9rCMU-6
SC1_G92;1;IST-47786;"United States";"Troop 21";jyAQJwtN-5
SC1_G92;1;IST-12664;Poland;Silva;mH3lJ009-7
SC1_G92;1;IST-84861;"Czech Republic";Třebechovice;mDlzS5Ax-20
SC1_G92;1;IST-16807;"United States";"Troop 100";TlEtY4Ry-14
SC1_G92;1;IST-84861;"Czech Republic";Třebechovice;hy2ijU8F-19
SC1_G92;1;IST-11133;Germany;"DPSG Kempen";zORPQtq3-9
SC1_G93;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";MtECtXvC-15
SC1_G93;1;IST-12285;"Czech Republic";Goliath;4yQp8nai-3
SC1_G93;1;IST-87889;"United States";"Girl Scouts of the USA";vuccVxHz-5
SC1_G93;1;IST-11133;Germany;"DPSG Kempen";e9tojTq4-97
SC1_G93;1;IST-11133;Germany;"DPSG Kempen";1f0Qiyft-96
SC1_G93;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";fOWEjM7N-19
SC1_G93;1;IST-90673;"The Netherlands";"Sc.Burg.Welschen Meerhoven";mJLBet2R-20
SC1_G93;1;IST-87889;"United States";"Girl Scouts of the USA";mQwvoAQH-6
SC1_G93;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";zww1EVhL-16
SC1_G93;1;IST-12285;"Czech Republic";Goliath;IobVx4l7-4
SC1_G94;1;IST-41645;Germany;"St Nikolaus Gangelt";FLgOyKWN-3
SC1_G94;1;IST-10906;Poland;"Czarne Siódemki";luVk5TAP-6
SC1_G94;1;IST-23514;"Czech Republic";"Junák Kostelec nad Orlicí";0Ogr1E8j-1
SC1_G94;1;IST-23514;"Czech Republic";"Junák Kostelec nad Orlicí";K0cxne5C-2
SC1_G94;1;IST-41645;Germany;"St Nikolaus Gangelt";AGtC5zo9-4
SC1_G94;1;IST-17075;Poland;"Strumień 58";rXB5Kbri-10
SC1_G94;1;IST-17075;Poland;"Strumień 58";3Qjeznvb-9
SC1_G94;1;IST-10906;Poland;"Czarne Siódemki";osvNaqiL-5
SC1_G94;1;IST-18955;Poland;"Skalne Nietoperze";dyo3zZqU-11
SC1_G94;1;IST-18955;Poland;"Skalne Nietoperze";Qcj0b7Zz-10
SC1_G95;1;IST-19768;"United States";"Troop 681 Basel";xo4vcag2-10
SC1_G95;1;IST-11233;"The Netherlands";"Scouting Uotha";URoAkM6I-1
SC1_G95;1;IST-10618;"The Netherlands";"Scouting Hubovra";BmMtWSie-14
SC1_G95;1;IST-10618;"The Netherlands";"Scouting Hubovra";EjkvT8z9-13
SC1_G95;1;IST-11233;"The Netherlands";"Scouting Uotha";UlAygZmN-2
SC1_G95;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";aETqDCDG-28
SC1_G95;1;IST-16632;Poland;HSDeserterzy;5rvKaX0r-9
SC1_G95;1;IST-16632;Poland;HSDeserterzy;hovgpedH-10
SC1_G95;1;IST-19768;"United States";"Troop 681 Basel";xeDbiI8L-11
SC1_G95;1;IST-65379;"The Netherlands";"Scouting Johannes Vianney";vd95whcE-27
SC1_G96;1;IST-11133;GB;"DPSG Kempen";IMk1wLea-144
SC1_G96;1;IST-49187;"The Netherlands";"St. Stanislaus";RP42Af9k-21
SC1_G96;1;IST-18820;Germany;"DPSG Stamm Cherusker";ZtMidtWZ-3
SC1_G96;1;IST-18820;Germany;"DPSG Stamm Cherusker";18Bwb0Ac-2
SC1_G96;1;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";Q7Ie23IX-7
SC1_G96;1;IST-18820;Germany;"DPSG Stamm Cherusker";mfBBnXOX-1
SC1_G96;1;IST-49187;"The Netherlands";"St. Stanislaus";VWWxDbRj-20
SC1_G96;1;IST-18787;"Czech Republic";"Junák - český skaut, středisko Podyjí Znojmo, z. s.";muKvrfwF-8
SC1_G96;1;IST-11133;GB;"DPSG Kempen";lJ3zQyIb-145
SC1_G97;1;IST-27230;"The Netherlands";"De Peelspeurders";HF9JM0x8-20
SC1_G97;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";PCTPnTwJ-36
SC1_G97;1;IST-11133;Germany;"DPSG Kempen";YnaoFBf7-99
SC1_G97;1;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";IJfzUIRX-7
SC1_G97;1;IST-11133;Germany;"DPSG Kempen";44EtVSLj-98
SC1_G97;1;IST-47786;"United States";"Troop 21";fSgDfCPo-8
SC1_G97;1;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";g2GTtxa9-8
SC1_G97;1;IST-23477;Luxembourg;"DPSG Stamm Alzenau";NYgJ3FsZ-37
SC1_G97;1;IST-27230;"The Netherlands";"De Peelspeurders";fABeJKVd-19
SC1_G97;1;IST-47786;"United States";"Troop 21";IDgzsf5u-7
SC1_G98;1;IST-12285;"Czech Republic";Goliath;nQpVve9a-6
SC1_G98;1;IST-16807;"United States";"Troop 100";mj5k5Hjm-16
SC1_G98;1;IST-12285;"Czech Republic";Goliath;9u9b58Qn-5
SC1_G98;1;IST-11133;Germany;"DPSG Kempen";ciWpc5LE-10
SC1_G98;1;IST-11133;Germany;"DPSG Kempen";d7FQtbwC-11
SC1_G98;1;IST-95976;Belgium;"Brussels Explorers";dpiUiZIB-6
SC1_G98;1;IST-95976;Belgium;"Brussels Explorers";M1vGVEY1-5
SC1_G98;1;IST-15861;"Czech Republic";"Bílý los";fVlfoPda-1
SC1_G98;1;IST-15861;"Czech Republic";"Bílý los";wEoSFBDk-2
SC1_G98;1;IST-16807;"United States";"Troop 100";V8xApfzL-17
SC1_G99;1;IST-87889;"United States";"Girl Scouts of the USA";Zw4dnHgu-7
SC1_G99;1;IST-87889;"United States";"Girl Scouts of the USA";jAMxVjEx-8
SC1_G99;1;IST-13515;France;"Scout du Florival";k3QWjSJy-20
SC1_G99;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";JsvIkI3c-17
SC1_G99;1;IST-10906;Poland;"Czarne Siódemki";vRpSsRRI-7
SC1_G99;1;IST-10906;Poland;"Czarne Siódemki";8NJ1B8FB-8
SC1_G99;1;IST-18955;Poland;"Skalne Nietoperze";guwg0cgz-12
SC1_G99;1;IST-18955;Poland;"Skalne Nietoperze";TrvlFV0d-13
SC1_G99;1;IST-13515;France;"Scout du Florival";95VO2oUN-21
SC1_G99;1;IST-15385;"Czech Republic";"Junák - český skaut, středisko Oheň Most, z. s.";dAVwRXMU-18
