"Target Group";Subcamp;"Original Order Number";Country;"Troop Name";"Kid ID Code"
SC4_G01;4;IST-70768;"The Netherlands";"Intercamp Nederland";3q4Hy1Fm-1
SC4_G01;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";ljnuRu00-39
SC4_G01;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";YPFYHJpt-38
SC4_G01;4;IST-92152;"Czech Republic";"Orion Kladno";NI1eMtHd-2
SC4_G01;4;IST-92152;"Czech Republic";"Orion Kladno";Y2SisnaQ-1
SC4_G01;4;IST-12821;"United States";"Atomic Tacos";CfHoT7v0-9
SC4_G01;4;IST-23477;Germany;"DPSG Stamm Alzenau";Y7EQSijt-15
SC4_G01;4;IST-23477;Germany;"DPSG Stamm Alzenau";kQc2C87n-14
SC4_G02;4;IST-11233;"The Netherlands";"Scouting Uotha";QM5v6kio-32
SC4_G02;4;IST-11233;"The Netherlands";"Scouting Uotha";UShqxIT0-31
SC4_G02;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";J0LVRCk9-1
SC4_G02;4;IST-81116;"Czech Republic";Mustangové;A4MGWxBg-8
SC4_G02;4;IST-81116;"Czech Republic";Mustangové;jQx95zk7-7
SC4_G02;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";ubBw1VWy-3
SC4_G02;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";D8WaMbmS-1
SC4_G02;4;IST-97908;"Czech Republic";Artemis/Ontario;kE3tNfIe-7
SC4_G02;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";69rC6F6Q-2
SC4_G02;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";Az82CWnC-2
SC4_G02;4;IST-97908;"Czech Republic";Artemis/Ontario;pbng1I9n-8
SC4_G03;4;IST-11233;"The Netherlands";"Scouting Uotha";y3S0YXX2-2
SC4_G03;4;IST-22412;Poland;"Łosie z Górnej półki";MQ5Kjdqd-8
SC4_G03;4;IST-21261;Germany;"DPSG Moers St. Josef";H2ILyihU-8
SC4_G03;4;IST-21261;Germany;"DPSG Moers St. Josef";Fn634shR-9
SC4_G03;4;IST-11233;"The Netherlands";"Scouting Uotha";wlSsmm7T-1
SC4_G03;4;IST-20023;"Czech Republic";"Děti přírody";ig3jEupR-3
SC4_G03;4;IST-20023;"Czech Republic";"Děti přírody";uJU7UUqK-2
SC4_G03;4;IST-20023;"Czech Republic";"Děti přírody";GxUvzoYp-1
SC4_G03;4;IST-23477;Germany;"DPSG Stamm Alzenau";nIEWLsPN-16
SC4_G03;4;IST-23477;Germany;"DPSG Stamm Alzenau";q9bD2mfX-17
SC4_G03;4;IST-22412;Poland;"Łosie z Górnej półki";RcFxFltA-9
SC4_G04;4;IST-13942;"United States";"Troop 100";u8Z0crqB-1
SC4_G04;4;IST-11233;"The Netherlands";"Scouting Uotha";18TAdn0m-12
SC4_G04;4;IST-11233;"The Netherlands";"Scouting Uotha";64mxfpj4-11
SC4_G04;4;IST-12821;"United States";"Atomic Tacos";wQaXLMCa-19
SC4_G04;4;IST-16807;"United States";"Troop 100";KmaZvwti-7
SC4_G04;4;IST-16807;"United States";"Troop 100";1z9efJ1Z-6
SC4_G04;4;IST-19148;"The Netherlands";"Scouting Polaris";dX99WbYp-8
SC4_G04;4;IST-19148;"The Netherlands";"Scouting Polaris";hQXf1jSD-9
SC4_G04;4;IST-12821;"United States";"Atomic Tacos";g6l6b48M-20
SC4_G05;4;IST-12955;Poland;"Brzęczące Chrabąszcze";pz1CLCFF-1
SC4_G05;4;IST-97908;"Czech Republic";Artemis/Ontario;wSWqr8lQ-9
SC4_G05;4;IST-11233;"The Netherlands";"Scouting Uotha";6Soahmrq-21
SC4_G05;4;IST-12955;Poland;"Brzęczące Chrabąszcze";YWXSYNko-3
SC4_G05;4;IST-31219;Poland;bunt;kH8f0SGd-2
SC4_G05;4;IST-12955;Poland;"Brzęczące Chrabąszcze";91J3JA2f-2
SC4_G05;4;IST-97908;"Czech Republic";Artemis/Ontario;Y2RGaOb7-10
SC4_G05;4;IST-11233;"The Netherlands";"Scouting Uotha";wonDR1q2-22
SC4_G05;4;IST-31219;Poland;bunt;0sM9Si8C-1
SC4_G06;4;IST-92152;"Czech Republic";"Orion Kladno";Hh5G58FI-14
SC4_G06;4;IST-16807;"United States";"Troop 100";n1Inqucj-9
SC4_G06;4;IST-16807;"United States";"Troop 100";D3oSh3qI-8
SC4_G06;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";JcbLxPwH-3
SC4_G06;4;IST-92152;"Czech Republic";"Orion Kladno";w16Yu8gq-13
SC4_G06;4;IST-19148;"The Netherlands";"Scouting Polaris";t38MdZNM-13
SC4_G06;4;IST-19148;"The Netherlands";"Scouting Polaris";CfxC4la2-12
SC4_G06;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";2OC9ukmk-19
SC4_G06;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";Q6GicGFU-18
SC4_G06;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";J1WdwR3I-4
SC4_G07;4;IST-31219;Poland;bunt;rPx9xeXL-3
SC4_G07;4;IST-31219;Poland;bunt;mO73rEkZ-4
SC4_G07;4;IST-97908;"Czech Republic";Artemis/Ontario;nckCkoK6-14
SC4_G07;4;IST-97908;"Czech Republic";Artemis/Ontario;931IqrGu-13
SC4_G07;4;IST-92152;"Czech Republic";"Orion Kladno";pMFF4X6o-3
SC4_G07;4;IST-92152;"Czech Republic";"Orion Kladno";z9Pebc0B-4
SC4_G07;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";vYpgBvpu-29
SC4_G07;4;IST-11233;"The Netherlands";"Scouting Uotha";Gs0ACz7Q-24
SC4_G07;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";USm8X80L-28
SC4_G07;4;IST-11233;"The Netherlands";"Scouting Uotha";glfUPHDH-23
SC4_G08;4;IST-21261;Germany;"DPSG Moers St. Josef";eHndjeTd-10
SC4_G08;4;IST-11233;"The Netherlands";"Scouting Uotha";i5G0ksXT-13
SC4_G08;4;IST-11233;"The Netherlands";"Scouting Uotha";Hkd0Ktqb-14
SC4_G08;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";ee20jj0x-5
SC4_G08;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";bZazGaZQ-4
SC4_G08;4;IST-14176;"United States";Troop;e4ZlDXdN-2
SC4_G08;4;IST-14176;"United States";Troop;LCosIsBb-3
SC4_G08;4;IST-14176;"United States";Troop;ol6BsKqz-1
SC4_G08;4;IST-21261;Germany;"DPSG Moers St. Josef";RKU43RHX-11
SC4_G09;4;IST-66761;"Czech Republic";Devítky;wS1gTz4u-4
SC4_G09;4;IST-11233;"The Netherlands";"Scouting Uotha";Na56iCVr-4
SC4_G09;4;IST-11233;"The Netherlands";"Scouting Uotha";RWc1AOJv-3
SC4_G09;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";m9xgSkOd-14
SC4_G09;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";UeTuZD8N-15
SC4_G09;4;IST-10548;Poland;"Polish Eagles";uAIG2pbk-9
SC4_G09;4;IST-21261;Germany;"DPSG Moers St. Josef";wdF8OCJw-14
SC4_G09;4;IST-21261;Germany;"DPSG Moers St. Josef";YXJWy5qb-15
SC4_G09;4;IST-10548;Poland;"Polish Eagles";8juth4VZ-8
SC4_G09;4;IST-66761;"Czech Republic";Devítky;yI3ZrjW6-5
SC4_G10;4;IST-22412;Poland;"Łosie z Górnej półki";t9mdsyaO-10
SC4_G10;4;IST-80873;Germany;"DPSG Moers St. Josef";ojdzumcg-4
SC4_G10;4;IST-22412;Poland;"Łosie z Górnej półki";9ge0zyu6-11
SC4_G10;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";Q9E6AfvZ-41
SC4_G10;4;IST-19148;"The Netherlands";"Scouting Polaris";FwsIiXRD-15
SC4_G10;4;IST-19148;"The Netherlands";"Scouting Polaris";W0sbvXrQ-14
SC4_G10;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";qFfc3M9D-40
SC4_G10;4;IST-12821;"United States";"Atomic Tacos";Ak2sErJP-1
SC4_G10;4;IST-12821;"United States";"Atomic Tacos";X83wwsGF-2
SC4_G10;4;IST-80873;Germany;"DPSG Moers St. Josef";Z1b5JSyd-5
SC4_G11;4;IST-97908;"Czech Republic";Artemis/Ontario;LfYbI0OT-16
SC4_G11;4;IST-12821;"United States";"Atomic Tacos";PzXUzm5r-11
SC4_G11;4;IST-12821;"United States";"Atomic Tacos";wUAbjdUs-12
SC4_G11;4;IST-97908;"Czech Republic";Artemis/Ontario;qhAW5pdA-15
SC4_G11;4;IST-12955;Poland;"Brzęczące Chrabąszcze";bbTESidB-5
SC4_G11;4;IST-12955;Poland;"Brzęczące Chrabąszcze";XpjsXiTe-4
SC4_G11;4;IST-20023;"Czech Republic";"Děti přírody";nIxjioyF-5
SC4_G11;4;IST-20023;"Czech Republic";"Děti přírody";CSd8I16x-4
SC4_G11;4;IST-70768;"The Netherlands";"Intercamp Nederland";Cnhw3oTm-5
SC4_G11;4;IST-70768;"The Netherlands";"Intercamp Nederland";O9ecRaz2-4
SC4_G12;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";iLVZF782-20
SC4_G12;4;IST-16807;"United States";"Troop 100";TvJ6mpZi-10
SC4_G12;4;IST-16807;"United States";"Troop 100";UnzT1MAs-11
SC4_G12;4;IST-92152;"Czech Republic";"Orion Kladno";DNrJxLCP-15
SC4_G12;4;IST-92152;"Czech Republic";"Orion Kladno";k0F278El-16
SC4_G12;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";Mky9bkJE-5
SC4_G12;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";wzkKLHFB-6
SC4_G12;4;IST-21261;Germany;"DPSG Moers St. Josef";kO8bljJv-17
SC4_G12;4;IST-21261;Germany;"DPSG Moers St. Josef";tLmMBjXv-16
SC4_G12;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";Y8DCjq8K-21
SC4_G13;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";SRORJ5Ls-31
SC4_G13;4;IST-92152;"Czech Republic";"Orion Kladno";DoBoI253-5
SC4_G13;4;IST-19148;"The Netherlands";"Scouting Polaris";l4xKx8Ma-16
SC4_G13;4;IST-92152;"Czech Republic";"Orion Kladno";17nZQdRw-6
SC4_G13;4;IST-31219;Poland;bunt;tzwlWhgw-6
SC4_G13;4;IST-19148;"The Netherlands";"Scouting Polaris";38HkQplp-17
SC4_G13;4;IST-11233;"The Netherlands";"Scouting Uotha";dJVqJlnu-25
SC4_G13;4;IST-11233;"The Netherlands";"Scouting Uotha";mJtn9ZSh-26
SC4_G13;4;IST-31219;Poland;bunt;x0nnM2Wp-5
SC4_G13;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";pSadBeSA-30
SC4_G14;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";bXr03P7z-7
SC4_G14;4;IST-11233;"The Netherlands";"Scouting Uotha";frA9MxOE-15
SC4_G14;4;IST-14176;"United States";Troop;JUQFHDxc-5
SC4_G14;4;IST-14176;"United States";Troop;jxzf2xE1-4
SC4_G14;4;IST-11233;"The Netherlands";"Scouting Uotha";W1Cv4ylV-16
SC4_G14;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";rzZlSjZY-6
SC4_G14;4;IST-66761;"Czech Republic";Devítky;ppnywx2z-7
SC4_G14;4;IST-66761;"Czech Republic";Devítky;kuehzWxV-8
SC4_G14;4;IST-97908;"Czech Republic";Artemis/Ontario;jdKpaiKO-18
SC4_G14;4;IST-97908;"Czech Republic";Artemis/Ontario;FGk7prOC-17
SC4_G15;4;IST-19148;"The Netherlands";"Scouting Polaris";7Bo8fNCE-11
SC4_G15;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";nrI1Cs1B-16
SC4_G15;4;IST-10548;Poland;"Polish Eagles";nWdl6PDr-11
SC4_G15;4;IST-61800;Germany;"DPSG Moers St. Josef";r4EUcXwf-1
SC4_G15;4;IST-19148;"The Netherlands";"Scouting Polaris";kEWsSkT1-10
SC4_G15;4;IST-11233;"The Netherlands";"Scouting Uotha";8CvJH1DN-6
SC4_G15;4;IST-11233;"The Netherlands";"Scouting Uotha";YbBgobh4-5
SC4_G15;4;IST-10548;Poland;"Polish Eagles";1rj39lQF-10
SC4_G15;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";aqiTaVZH-17
SC4_G16;4;IST-70768;"The Netherlands";"Intercamp Nederland";huTRWE43-6
SC4_G16;4;IST-12821;"United States";"Atomic Tacos";y42iNfVY-3
SC4_G16;4;IST-12821;"United States";"Atomic Tacos";G1jqamwi-4
SC4_G16;4;IST-22412;Poland;"Łosie z Górnej półki";omJMdS91-13
SC4_G16;4;IST-22412;Poland;"Łosie z Górnej półki";I84YxVDb-12
SC4_G16;4;IST-70768;"The Netherlands";"Intercamp Nederland";eliwlN0A-7
SC4_G16;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";NJAwEvs9-43
SC4_G16;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";9yCyqTAx-42
SC4_G16;4;IST-23477;Germany;"DPSG Stamm Alzenau";ygpwhppz-3
SC4_G16;4;IST-23477;Germany;"DPSG Stamm Alzenau";NmExjjkT-2
SC4_G16;4;IST-23477;Germany;"DPSG Stamm Alzenau";YnrnJWhI-1
SC4_G17;4;IST-22412;Poland;"Łosie z Górnej półki";N3oYhoWe-2
SC4_G17;4;IST-22412;Poland;"Łosie z Górnej półki";rLgw5Llf-3
SC4_G17;4;IST-66761;"Czech Republic";Devítky;9roYIHoe-2
SC4_G17;4;IST-66761;"Czech Republic";Devítky;cghqg7N9-3
SC4_G17;4;IST-10548;Poland;"Polish Eagles";Mn15u4e8-7
SC4_G17;4;IST-10548;Poland;"Polish Eagles";npJblX0X-6
SC4_G17;4;IST-97908;"Czech Republic";Artemis/Ontario;1izUG8gH-11
SC4_G17;4;IST-97908;"Czech Republic";Artemis/Ontario;cTrvwkzg-12
SC4_G17;4;IST-22412;Poland;"Łosie z Górnej półki";9nnZqjAn-1
SC4_G18;4;IST-16807;"United States";"Troop 100";fLMP077C-12
SC4_G18;4;IST-16807;"United States";"Troop 100";gwPG0O9A-13
SC4_G18;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";uCEcAnxW-23
SC4_G18;4;IST-20023;"Czech Republic";"Děti přírody";MMxjjYtG-6
SC4_G18;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";S8HZF4gP-22
SC4_G18;4;IST-12821;"United States";"Atomic Tacos";hHrDXDUN-13
SC4_G18;4;IST-19148;"The Netherlands";"Scouting Polaris";QlKavwOi-18
SC4_G18;4;IST-19148;"The Netherlands";"Scouting Polaris";lauBrNj0-19
SC4_G18;4;IST-12821;"United States";"Atomic Tacos";KuwtKlL5-14
SC4_G18;4;IST-20023;"Czech Republic";"Děti přírody";sKex6Q9U-7
SC4_G19;4;IST-92152;"Czech Republic";"Orion Kladno";ZvpUhvl7-8
SC4_G19;4;IST-31219;Poland;bunt;pLLDrx8x-7
SC4_G19;4;IST-31219;Poland;bunt;S0l19zHb-8
SC4_G19;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";fGGLh37j-7
SC4_G19;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";fLGvLNaE-8
SC4_G19;4;IST-97908;"Czech Republic";Artemis/Ontario;5ABCPuL9-19
SC4_G19;4;IST-97908;"Czech Republic";Artemis/Ontario;7al4UzQX-20
SC4_G19;4;IST-92152;"Czech Republic";"Orion Kladno";Ymn5bStN-7
SC4_G19;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";T02ckSC0-32
SC4_G19;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";NUDZEhbh-33
SC4_G20;4;IST-92152;"Czech Republic";"Orion Kladno";IYXvHeu9-18
SC4_G20;4;IST-92152;"Czech Republic";"Orion Kladno";IpLjhZWG-17
SC4_G20;4;IST-23477;Germany;"DPSG Stamm Alzenau";3WJqGBc1-4
SC4_G20;4;IST-97908;"Czech Republic";Artemis/Ontario;8tqnPWcE-1
SC4_G20;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";DvTQxvc7-9
SC4_G20;4;IST-97908;"Czech Republic";Artemis/Ontario;ogCagO05-2
SC4_G20;4;IST-11233;"The Netherlands";"Scouting Uotha";0nywfHss-27
SC4_G20;4;IST-11233;"The Netherlands";"Scouting Uotha";ceNk3bfo-28
SC4_G20;4;IST-23477;Germany;"DPSG Stamm Alzenau";1o1g1xKI-5
SC4_G20;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";ljiJj1q4-8
SC4_G21;4;IST-16807;"United States";"Troop 100";iAeH9swA-2
SC4_G21;4;IST-21261;Germany;"DPSG Moers St. Josef";x6yMj7IG-13
SC4_G21;4;IST-21261;Germany;"DPSG Moers St. Josef";Z479tACv-12
SC4_G21;4;IST-16807;"United States";"Troop 100";AbiQEZHH-3
SC4_G21;4;IST-11233;"The Netherlands";"Scouting Uotha";zYwgy1yw-7
SC4_G21;4;IST-11233;"The Netherlands";"Scouting Uotha";Dk1HKxwy-8
SC4_G21;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";F6xXQrYm-19
SC4_G21;4;IST-16807;"United States";"Troop 100";luqbulFJ-1
SC4_G21;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";9ZzEgxJH-18
SC4_G22;4;IST-21261;Germany;"DPSG Moers St. Josef";P2bMaphp-2
SC4_G22;4;IST-11233;"The Netherlands";"Scouting Uotha";1Fx0ypdQ-17
SC4_G22;4;IST-10548;Poland;"Polish Eagles";jojuqDv4-12
SC4_G22;4;IST-21261;Germany;"DPSG Moers St. Josef";JLPcVH8x-3
SC4_G22;4;IST-11233;"The Netherlands";"Scouting Uotha";KC87SLOE-18
SC4_G22;4;IST-21261;Germany;"DPSG Moers St. Josef";Ucd0bBny-1
SC4_G22;4;IST-12821;"United States";"Atomic Tacos";3RQArtS9-6
SC4_G22;4;IST-12821;"United States";"Atomic Tacos";UpU0oCbM-5
SC4_G22;4;IST-10548;Poland;"Polish Eagles";Ub6FNsNi-13
SC4_G23;4;IST-12821;"United States";"Atomic Tacos";dRbEnUoO-15
SC4_G23;4;IST-19148;"The Netherlands";"Scouting Polaris";4kQhXFtQ-3
SC4_G23;4;IST-19148;"The Netherlands";"Scouting Polaris";ASnBOvUL-2
SC4_G23;4;IST-19148;"The Netherlands";"Scouting Polaris";D8dDtY2K-1
SC4_G23;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";c9WASG3F-45
SC4_G23;4;IST-22412;Poland;"Łosie z Górnej półki";yGQ5t19v-4
SC4_G23;4;IST-12821;"United States";"Atomic Tacos";bDRdMRk7-16
SC4_G23;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";WeZNyqIy-44
SC4_G23;4;IST-22412;Poland;"Łosie z Górnej półki";pww27j2I-5
SC4_G24;4;IST-80873;Germany;"DPSG Moers St. Josef";MYYNWbCu-3
SC4_G24;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";HrhShtjs-25
SC4_G24;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";AAiukynE-24
SC4_G24;4;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";8AGY71rB-1
SC4_G24;4;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";p7wNwEbM-2
SC4_G24;4;IST-10548;Poland;"Polish Eagles";aVBjsRYw-3
SC4_G24;4;IST-80873;Germany;"DPSG Moers St. Josef";bR9lItX2-2
SC4_G24;4;IST-80873;Germany;"DPSG Moers St. Josef";sYYQjfs4-1
SC4_G24;4;IST-10548;Poland;"Polish Eagles";Su7Vwk3g-1
SC4_G24;4;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";KlMzX79z-3
SC4_G24;4;IST-10548;Poland;"Polish Eagles";bnCiOvYs-2
SC4_G25;4;IST-16807;"United States";"Troop 100";zfRo7tnp-15
SC4_G25;4;IST-92152;"Czech Republic";"Orion Kladno";xHlzvH67-9
SC4_G25;4;IST-92152;"Czech Republic";"Orion Kladno";YojbbySX-10
SC4_G25;4;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";WkZyns1r-4
SC4_G25;4;IST-30049;"Czech Republic";"Tumulus Újezd u Brna aneb děcka, pecka, pojedeme do Německa";zaRxgMAk-5
SC4_G25;4;IST-20023;"Czech Republic";"Děti přírody";fvk6WE3a-8
SC4_G25;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";ikt08yaJ-34
SC4_G25;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";dM0V31zi-35
SC4_G25;4;IST-20023;"Czech Republic";"Děti přírody";zUC5gzuZ-9
SC4_G25;4;IST-16807;"United States";"Troop 100";8hzZUOOo-14
SC4_G26;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";LdyM0gUo-9
SC4_G26;4;IST-97908;"Czech Republic";Artemis/Ontario;oQPX6wwd-3
SC4_G26;4;IST-97908;"Czech Republic";Artemis/Ontario;qBOXUKfw-4
SC4_G26;4;IST-81258;"Czech Republic";Blaník;RTdoZV78-2
SC4_G26;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";Cv5bIjU7-10
SC4_G26;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";uGv8gajN-11
SC4_G26;4;IST-23477;Germany;"DPSG Stamm Alzenau";esTmDK7E-6
SC4_G26;4;IST-81258;"Czech Republic";Blaník;L10Vgm4c-1
SC4_G26;4;IST-23477;Germany;"DPSG Stamm Alzenau";cNBi46VU-7
SC4_G26;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";f5mOdzf1-10
SC4_G27;4;IST-16807;"United States";"Troop 100";M6jhXqJ4-4
SC4_G27;4;IST-23477;Germany;"DPSG Stamm Alzenau";egifhDxB-8
SC4_G27;4;IST-16807;"United States";"Troop 100";rUeoFZzA-5
SC4_G27;4;IST-11233;"The Netherlands";"Scouting Uotha";6aUYIgMA-10
SC4_G27;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";QfgtcEiE-21
SC4_G27;4;IST-21261;Germany;"DPSG Moers St. Josef";nhicAmfM-4
SC4_G27;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";NSDsxkYG-20
SC4_G27;4;IST-11233;"The Netherlands";"Scouting Uotha";KAQ2ZSF6-9
SC4_G27;4;IST-21261;Germany;"DPSG Moers St. Josef";EHuwSica-5
SC4_G27;4;IST-23477;Germany;"DPSG Stamm Alzenau";aYd1PF3r-9
SC4_G28;4;IST-81116;"Czech Republic";Mustangové;i2MmWmrO-2
SC4_G28;4;IST-12821;"United States";"Atomic Tacos";C6LNiHjh-8
SC4_G28;4;IST-12821;"United States";"Atomic Tacos";uq1H4iD7-7
SC4_G28;4;IST-19148;"The Netherlands";"Scouting Polaris";jh2zxoD0-5
SC4_G28;4;IST-19148;"The Netherlands";"Scouting Polaris";CgM1Ljqg-4
SC4_G28;4;IST-11233;"The Netherlands";"Scouting Uotha";fPyL9Tds-20
SC4_G28;4;IST-11233;"The Netherlands";"Scouting Uotha";eAZFYpkO-19
SC4_G28;4;IST-10548;Poland;"Polish Eagles";CTokoWtd-15
SC4_G28;4;IST-10548;Poland;"Polish Eagles";2Rh4xAAP-14
SC4_G28;4;IST-81116;"Czech Republic";Mustangové;lMTtZnzD-1
SC4_G29;4;IST-11233;"The Netherlands";"Scouting Uotha";3v2Q0AHC-30
SC4_G29;4;IST-23477;Germany;"DPSG Stamm Alzenau";235iSMXY-11
SC4_G29;4;IST-23477;Germany;"DPSG Stamm Alzenau";XnKtYlz2-10
SC4_G29;4;IST-16807;"United States";"Troop 100";sMm1HuKu-16
SC4_G29;4;IST-16807;"United States";"Troop 100";8u7WueYL-17
SC4_G29;4;IST-12821;"United States";"Atomic Tacos";0VeDXqlU-17
SC4_G29;4;IST-11233;"The Netherlands";"Scouting Uotha";VQesMZcz-29
SC4_G29;4;IST-12821;"United States";"Atomic Tacos";s4QZZpJz-18
SC4_G29;4;IST-22412;Poland;"Łosie z Górnej półki";izYcS6Hj-7
SC4_G29;4;IST-22412;Poland;"Łosie z Górnej półki";XaUawqG8-6
SC4_G30;4;IST-10548;Poland;"Polish Eagles";rbHRTxoX-4
SC4_G30;4;IST-81116;"Czech Republic";Mustangové;xsAbuOcC-4
SC4_G30;4;IST-66761;"Czech Republic";Devítky;wzLC2yDT-1
SC4_G30;4;IST-10548;Poland;"Polish Eagles";eLzGIle9-5
SC4_G30;4;IST-97908;"Czech Republic";Artemis/Ontario;WAe2qW0S-5
SC4_G30;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";Uqs94lRB-27
SC4_G30;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";xpgqIZ6z-26
SC4_G30;4;IST-97908;"Czech Republic";Artemis/Ontario;5o12LSEd-6
SC4_G30;4;IST-66761;"Czech Republic";Devítky;ZjyzAn6S-6
SC4_G30;4;IST-81116;"Czech Republic";Mustangové;ZFwEr00F-3
SC4_G31;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";zarNCcMS-36
SC4_G31;4;IST-23477;Germany;"DPSG Stamm Alzenau";4UYqgOir-12
SC4_G31;4;IST-21261;Germany;"DPSG Moers St. Josef";20tQpvEQ-7
SC4_G31;4;IST-21261;Germany;"DPSG Moers St. Josef";gXugJsTn-6
SC4_G31;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";nGFTSz6x-37
SC4_G31;4;IST-92152;"Czech Republic";"Orion Kladno";FBP5wv6J-11
SC4_G31;4;IST-92152;"Czech Republic";"Orion Kladno";I7kjvc9e-12
SC4_G31;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";mUlRt89d-11
SC4_G31;4;IST-12782;Germany;"Stamm Schwester Felicitas Ziegelhausen";zirFLMWc-12
SC4_G31;4;IST-23477;Germany;"DPSG Stamm Alzenau";V5kLfKSO-13
SC4_G32;4;IST-81258;"Czech Republic";Blaník;v2LQDnHv-4
SC4_G32;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";9BLMm4Ab-13
SC4_G32;4;IST-12385;Germany;"Stamm Ostgoten/Rheinbezirk";VndVCVyj-12
SC4_G32;4;IST-81116;"Czech Republic";Mustangové;DEwmbFXz-5
SC4_G32;4;IST-19148;"The Netherlands";"Scouting Polaris";zj0zGsTa-7
SC4_G32;4;IST-19148;"The Netherlands";"Scouting Polaris";vSCIIh1b-6
SC4_G32;4;IST-81116;"Czech Republic";Mustangové;psiYHqdB-6
SC4_G32;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";A2V1Jq1m-47
SC4_G32;4;IST-23477;Luxembourg;"DPSG Stamm Alzenau";dtYend07-46
SC4_G32;4;IST-81258;"Czech Republic";Blaník;splrJuRz-3
